research_date,n_long,n_short,long_return,short_return,portfolio_return,turnover,gross_exposure
2014-02-14,2,2,-0.03141349882793962,0.019818816427853013,-0.05123231525579263,0.75,2.0
2014-02-21,2,2,0.007319366533516438,-0.017761797687635184,0.02508116422115162,0.25,2.0
2014-02-28,2,2,-0.0008010156631801961,0.017570763322131366,-0.018371778985311563,0.5,2.0
2014-03-07,2,2,-0.010672613506450136,-0.009786026992167319,-0.0008865865142828177,0.25,2.0
2014-03-14,2,2,0.0278844915922137,0.03646807137196974,-0.008583579779756038,0.25,2.0
2014-03-21,2,2,-0.004420306760363753,0.0028236662149760798,-0.007243972975339833,0.5,2.0
2014-03-28,2,2,-0.010361400208751237,-0.006070178828336173,-0.004291221380415064,0.75,2.0
2014-04-04,2,2,0.0002649042768146752,-0.03196205652829005,0.03222696080510473,0.5,2.0
2014-04-11,2,2,0.01785682004856731,0.03982944543715125,-0.021972625388583942,0.25,2.0
2014-04-17,2,2,0.07333073665759486,0.004234727459796824,0.06909600919779804,0.0,2.0
2014-04-25,2,2,0.004814749506015476,-0.0288938799748751,0.03370862948089058,0.5,2.0
2014-05-02,2,2,-0.004895470763370067,0.0028375847183829046,-0.007733055481752972,0.25,2.0
2014-05-09,2,2,-0.020017356054144488,-0.006965055264325272,-0.013052300789819216,0.5,2.0
2014-05-16,2,2,-9.53720734453798e-05,0.00505848637675243,-0.0051538584501978095,0.5,2.0
2014-05-23,2,2,0.016621307625030085,0.011790413403395593,0.0048308942216344925,0.5,2.0
2014-05-30,2,2,0.02225608123405367,0.0057194900561162495,0.016536591177937418,0.25,2.0
2014-06-06,2,2,-0.01907178128251037,-0.0035337779985605763,-0.015538003283949792,0.0,2.0
2014-06-13,2,2,-0.000996843731725718,0.01857555060543048,-0.0195723943371562,0.25,2.0
2014-06-20,2,2,-0.009351347540014921,0.007656323516069215,-0.017007671056084136,0.5,2.0
2014-06-27,2,2,0.021173869000876876,0.017034780097319756,0.004139088903557121,0.5,2.0
2014-07-03,2,2,0.0011184070051126608,-0.00329956979422696,0.004417976799339621,0.25,2.0
2014-07-11,2,2,0.015570127896725383,-0.03288557534939955,0.048455703246124936,0.0,2.0
2014-07-18,2,2,-0.021108239616271354,-0.0023654420207764905,-0.018742797595494864,0.5,2.0
2014-07-25,2,2,-0.02277959009254312,-0.030775155384506668,0.007995565291963547,0.5,2.0
2014-08-01,2,2,0.010322432826751835,0.007058575369786253,0.003263857456965582,0.5,2.0
2014-08-08,2,2,0.024762242120372063,0.029763629963686596,-0.005001387843314532,0.25,2.0
2014-08-15,2,2,0.011054464176888407,0.005024907423746639,0.006029556753141768,0.75,2.0
2014-08-22,2,2,0.005522421111090936,0.0032663634575538507,0.0022560576535370857,0.5,2.0
2014-08-29,2,2,0.01061933126473865,0.005630497192183205,0.004988834072555445,0.25,2.0
2014-09-05,2,2,0.003721299576717199,0.0011256375316905827,0.0025956620450266164,0.5,2.0
2014-09-12,2,2,0.0047536533105641526,0.024541549533457607,-0.019787896222893453,0.25,2.0
2014-09-19,2,2,-0.008490345770679666,-0.0053542699799704555,-0.0031360757907092102,0.25,2.0
2014-09-26,2,2,0.0007339412331639622,0.009502577835711725,-0.008768636602547763,0.0,2.0
2014-10-03,2,2,-0.04308603563868063,-0.013985947317262323,-0.02910008832141831,0.5,2.0
2014-10-10,2,2,0.024449987918546048,-0.01138110284874531,0.03583109076729136,0.25,2.0
2014-10-17,2,2,0.03478670689916344,0.04533087580291599,-0.010544168903752552,0.75,2.0
2014-10-24,2,2,0.008152911733750382,0.03531727627433581,-0.02716436454058543,0.5,2.0
2014-10-31,2,2,0.030667564895697094,0.014879667499140398,0.015787897396556696,0.25,2.0
2014-11-07,2,2,-0.013558765676108465,-0.004902538785158581,-0.008656226890949883,0.5,2.0
2014-11-14,2,2,0.02217897874058638,0.007401167188676654,0.014777811551909725,0.25,2.0
2014-11-21,2,2,0.00734231471885933,-0.008290656947768857,0.015632971666628186,0.5,2.0
2014-11-28,2,2,0.0015076236569679237,-0.0006346145912495028,0.0021422382482174265,0.5,2.0
2014-12-05,2,2,-0.02180993749417958,-0.03914879862996112,0.017338861135781536,0.75,2.0
2014-12-12,2,2,0.06761963203474491,0.027351130563981717,0.0402685014707632,0.75,2.0
2014-12-19,2,2,-0.011732592774564413,0.014251905885097688,-0.0259844986596621,0.75,2.0
2014-12-26,2,2,-0.05241563978706404,-0.022778291558256253,-0.029637348228807786,0.5,2.0
2015-01-02,2,2,-0.0024094525574132886,0.009693940533213638,-0.012103393090626927,0.25,2.0
2015-01-09,2,2,0.012269895961409458,0.005143289196863239,0.0071266067645462195,0.25,2.0
2015-01-16,2,2,0.006323955720001129,-0.006939046296721722,0.013263002016722852,0.75,2.0
2015-01-23,2,2,-0.02831929213535091,-0.06663818099090275,0.03831888885555185,0.75,2.0
2015-01-30,2,2,0.03334437230360995,-0.009426542737851418,0.04277091504146137,0.5,2.0
2015-02-06,2,2,0.053650600434665685,0.02233940439462151,0.031311196040044176,0.5,2.0
2015-02-13,2,2,-0.020619511534849217,0.009459964536326474,-0.03007947607117569,0.25,2.0
2015-02-20,2,2,0.002766321358439066,0.031333851095346914,-0.02856752973690785,0.5,2.0
2015-02-27,2,2,-0.019785573075927636,-0.03355229528127746,0.013766722205349826,0.0,2.0
2015-03-06,2,2,-0.018106344093987228,-0.003856439692794116,-0.01424990440119311,0.5,2.0
2015-03-13,2,2,0.017957229302848952,0.004105757318373293,0.01385147198447566,0.0,2.0
2015-03-20,2,2,-0.018948027852140684,-0.008519234762754666,-0.010428793089386018,0.25,2.0
2015-03-27,2,2,0.015550545965525152,0.005408135968077119,0.010142409997448032,0.5,2.0
2015-04-02,2,2,0.003679696344691153,0.006403077843374202,-0.0027233814986830493,0.5,2.0
2015-04-10,2,2,-0.004035869026746035,-0.008894603869055277,0.004858734842309241,0.75,2.0
2015-04-17,2,2,0.012210383091560242,0.011264528771206178,0.0009458543203540639,0.5,2.0
2015-04-24,2,2,0.021597291899781185,-0.019409997954843657,0.041007289854624845,0.5,2.0
2015-05-01,2,2,-0.01570557236196937,0.004412349929630462,-0.02011792229159983,0.5,2.0
2015-05-08,2,2,0.02353990358749506,0.011287514785220314,0.012252388802274746,0.25,2.0
2015-05-15,2,2,-0.018650253375024673,-0.00900848286376536,-0.009641770511259314,0.25,2.0
2015-05-22,2,2,0.01922903391740557,-0.0018228850343235403,0.02105191895172911,0.75,2.0
2015-05-29,2,2,-0.013301764217723803,-0.007129698034587777,-0.006172066183136026,0.5,2.0
2015-06-05,2,2,-0.016969392416182227,0.0031698854070082226,-0.02013927782319045,0.25,2.0
2015-06-12,2,2,0.020541481595890566,0.019852863517375953,0.0006886180785146134,0.0,2.0
2015-06-19,2,2,-0.03397582732571858,-0.026198722185828187,-0.00777710513989039,0.0,2.0
2015-06-26,2,2,0.019125623500696975,0.005618653631197059,0.013506969869499915,0.25,2.0
2015-07-02,2,2,0.008629024925965182,0.023631648610120952,-0.01500262368415577,0.25,2.0
2015-07-10,2,2,0.024597605073499517,0.017480006314020843,0.007117598759478674,0.25,2.0
2015-07-17,2,2,-0.02220718764011569,-0.019370362113942913,-0.0028368255261727766,0.25,2.0
2015-07-24,2,2,-0.004376843458807077,0.01736098495680905,-0.02173782841561613,0.25,2.0
2015-07-31,2,2,0.0029340398923337813,0.004198784040897856,-0.0012647441485640746,0.0,2.0
2015-08-07,2,2,-0.005979617445947146,-0.009699341444128345,0.0037197239981811995,0.25,2.0
2015-08-14,2,2,-0.11619759160715284,-0.08572517087832762,-0.030472420728825222,0.5,2.0
2015-08-21,2,2,0.09017889703143753,0.03429028513802406,0.055888611893413466,0.0,2.0
2015-08-28,2,2,0.02014613432693159,-0.012117770576168009,0.0322639049030996,0.5,2.0
2015-09-04,2,2,0.0230375847906012,0.0011133451415199142,0.021924239649081283,0.25,2.0
2015-09-11,2,2,-0.005496860811440796,0.016309107917707875,-0.02180596872914867,0.5,2.0
2015-09-18,2,2,-0.01015760541432418,-0.002776217800949824,-0.007381387613374355,0.0,2.0
2015-09-25,2,2,0.01462576284039548,0.038889525476451504,-0.024263762636056025,0.25,2.0
2015-10-02,2,2,0.012121318641565739,0.017492641435523034,-0.005371322793957295,0.25,2.0
2015-10-09,2,2,-0.07529063751893568,0.005373928738879532,-0.0806645662578152,0.0,2.0
2015-10-16,2,2,0.01542626538952646,0.016872905640110285,-0.0014466402505838253,0.25,2.0
2015-10-23,2,2,0.029964216245597496,-0.0110806276053044,0.041044843850901895,0.5,2.0
2015-10-30,2,2,0.00596595380387209,0.0008251855344146488,0.005140768269457441,0.5,2.0
2015-11-06,2,2,-0.03548610871419231,0.0020628888095973828,-0.03754899752378969,0.0,2.0
2015-11-13,2,2,0.038417922635682306,0.023289109029710386,0.01512881360597192,0.25,2.0
2015-11-20,2,2,-0.013796594767198045,0.0003873259686185148,-0.01418392073581656,0.0,2.0
2015-11-27,2,2,0.019391897902740013,0.01761416705944842,0.0017777308432915945,0.0,2.0
2015-12-04,2,2,-0.02337718128855531,-0.014128842828129793,-0.009248338460425515,0.0,2.0
2015-12-11,2,2,-0.028277108564287817,0.0004787391478579214,-0.02875584771214574,0.0,2.0
2015-12-18,2,2,0.025183269390374685,0.022964237905255383,0.002219031485119302,0.0,2.0
2015-12-24,2,2,0.0025346207984294662,-0.0220445376629241,0.024579158461353567,0.0,2.0
2015-12-31,2,2,-0.0008198200476989131,-0.04525555232695251,0.0444357322792536,0.25,2.0
2016-01-08,2,2,-0.024523461133310078,0.003719143647736946,-0.028242604781047023,0.5,2.0
2016-01-15,2,2,0.028184922198275425,0.019545023311694124,0.008639898886581301,0.25,2.0
2016-01-22,2,2,0.023774595371825465,0.023169311268653243,0.0006052841031722218,0.25,2.0
2016-01-29,2,2,-0.009081009411271358,-0.013423133485661926,0.004342124074390568,0.25,2.0
2016-02-05,2,2,0.029734633933513572,0.015073494302674814,0.014661139630838758,0.5,2.0
2016-02-12,2,2,0.07021668343412256,0.013969899383823592,0.05624678405029897,0.5,2.0
2016-02-19,2,2,0.006362278016739862,-0.014915158806631478,0.02127743682337134,0.25,2.0
2016-02-26,2,2,0.057664876236395574,0.017691422887935716,0.03997345334845986,0.5,2.0
2016-03-04,2,2,0.002518103613799517,0.0387967150491365,-0.036278611435336984,0.5,2.0
2016-03-11,2,2,0.039248237447329956,0.0021434050074199233,0.03710483243991003,0.5,2.0
2016-03-18,2,2,0.007656212047600359,0.01708225630952223,-0.009426044261921871,0.5,2.0
2016-03-24,2,2,0.03276856926119473,0.025191201550591402,0.007577367710603328,0.25,2.0
2016-04-01,2,2,-0.017910545728528106,-0.013096154734721657,-0.004814390993806449,0.5,2.0
2016-04-08,2,2,0.027394823398986377,0.00820384550202347,0.019190977896962908,0.25,2.0
2016-04-15,2,2,-0.01796618805001312,-0.03807805216086346,0.020111864110850343,0.5,2.0
2016-04-22,2,2,-0.07634069574516145,0.004634628328623814,-0.08097532407378526,0.5,2.0
2016-04-29,2,2,-0.006798609909350538,-0.002124031053315926,-0.004674578856034612,0.25,2.0
2016-05-06,2,2,0.009331265502180011,-0.015469577110299268,0.02480084261247928,0.5,2.0
2016-05-13,2,2,0.04122133277414511,-0.019917211782210877,0.061138544556355985,0.25,2.0
2016-05-20,2,2,0.05055072981987713,0.02534023312104889,0.025210496698828237,0.5,2.0
2016-05-27,2,2,-0.008321436337682406,0.022528758579442334,-0.03085019491712474,0.75,2.0
2016-06-03,2,2,-0.006161878939743072,0.005889104358871045,-0.012050983298614117,0.0,2.0
2016-06-10,2,2,-0.013382877229385429,0.0013174853420218093,-0.014700362571407237,0.25,2.0
2016-06-17,2,2,-0.032445153600642096,-0.011286322539228158,-0.02115883106141394,0.5,2.0
2016-06-24,2,2,0.03548841231643306,0.048101599679939995,-0.012613187363506938,0.25,2.0
2016-07-01,2,2,0.03143962145150233,0.011780732717605689,0.01965888873389664,0.25,2.0
2016-07-08,2,2,0.02802661196823899,0.00612731657341431,0.02189929539482468,0.25,2.0
2016-07-15,2,2,0.008365833913857753,0.014598786419714758,-0.0062329525058570055,0.25,2.0
2016-07-22,2,2,0.030040808206048753,0.007972819470028005,0.022067988736020748,0.5,2.0
2016-07-29,2,2,0.010344009151342256,-0.0022160559759878077,0.012560065127330064,0.5,2.0
2016-08-05,2,2,0.005053390221908469,0.011482922804458767,-0.006429532582550298,0.25,2.0
2016-08-12,2,2,-0.004797067442933092,-0.0018143690039786572,-0.002982698438954434,0.25,2.0
2016-08-19,2,2,0.0021303837310577946,-0.0037801761188997803,0.005910559849957575,0.0,2.0
2016-08-26,2,2,0.015051401785010785,0.0033797544231906154,0.01167164736182017,0.5,2.0
2016-09-02,2,2,-0.010857546130794003,-0.026079723944754583,0.01522217781396058,0.25,2.0
2016-09-09,2,2,0.042064175221448334,0.0007722876143922228,0.04129188760705611,0.25,2.0
2016-09-16,2,2,-0.007272924203276795,0.0016374654395548763,-0.008910389642831671,0.5,2.0
2016-09-23,2,2,0.0021676716674898446,0.022330965281198614,-0.02016329361370877,0.5,2.0
2016-09-30,2,2,-0.020967674070272946,0.0006701870655524585,-0.021637861135825404,0.25,2.0
2016-10-07,2,2,0.007865925402039153,-0.021723589914366518,0.02958951531640567,0.25,2.0
2016-10-14,2,2,0.04367539093738201,0.003301915584518679,0.04037347535286333,0.5,2.0
2016-10-21,2,2,-0.01717745918316535,0.0059633410481921695,-0.02314080023135752,0.5,2.0
2016-10-28,2,2,0.0010682871753864825,0.0041963233806099134,-0.003128036205223431,0.5,2.0
2016-11-04,2,2,-0.01161594641991074,0.06025800493295102,-0.07187395135286176,0.25,2.0
2016-11-11,2,2,0.05581207531500411,0.005779042343859311,0.050033032971144795,0.5,2.0
2016-11-18,2,2,0.025693786504943368,0.0035283514831186977,0.02216543502182467,0.5,2.0
2016-11-25,2,2,-0.022310246689107006,-0.0044759811995986965,-0.01783426548950831,0.5,2.0
2016-12-02,2,2,0.02883537456155607,0.026224698461753133,0.002610676099802936,0.25,2.0
2016-12-09,2,2,0.016838314409742445,0.007323485727115241,0.009514828682627204,0.5,2.0
2016-12-16,2,2,-0.009535518306903664,0.04535181982193275,-0.054887338128836415,0.5,2.0
2016-12-23,2,2,-0.009329089759875063,-0.027594237106557663,0.0182651473466826,0.5,2.0
2016-12-30,2,2,-0.030957175647206625,0.005998352466331472,-0.0369555281135381,0.0,2.0
2017-01-06,2,2,-0.015307402064030692,-0.021469238403578214,0.0061618363395475224,0.25,2.0
2017-01-13,2,2,-0.020633792661755856,0.014934234621125283,-0.03556802728288114,0.5,2.0
2017-01-20,2,2,-0.002405308401789942,0.0049461036414383645,-0.007351412043228306,0.5,2.0
2017-01-27,2,2,0.0011490174294989622,0.027237378330163094,-0.02608836090066413,0.5,2.0
2017-02-03,2,2,0.01976263242010583,-0.02239900882426972,0.04216164124437555,0.25,2.0
2017-02-10,2,2,0.012226689129717522,0.029199636153525443,-0.016972947023807923,0.25,2.0
2017-02-17,2,2,-0.007087396226027179,0.004928127900316294,-0.012015524126343474,0.5,2.0
2017-02-24,2,2,0.0002655666344147222,0.012714503311070637,-0.012448936676655914,0.5,2.0
2017-03-03,2,2,0.007402313944144928,-0.0026905847382215245,0.010092898682366453,0.75,2.0
2017-03-10,2,2,0.003983976758406946,0.009828413576122496,-0.00584443681771555,0.5,2.0
2017-03-17,2,2,-0.006947882790361489,-0.025798199984757828,0.018850317194396338,0.0,2.0
2017-03-24,2,2,0.012159789596153903,0.00537595680756687,0.006783832788587033,0.5,2.0
2017-03-31,2,2,0.003419761360694571,-0.04523342067735031,0.04865318203804488,0.5,2.0
2017-04-07,2,2,0.01237644429560844,0.010773204574807188,0.0016032397208012531,0.5,2.0
2017-04-13,2,2,0.005924496569491485,0.009140282838462384,-0.0032157862689708994,0.25,2.0
2017-04-21,2,2,0.007488644169488121,0.0074154237526995615,7.32204167885591e-05,0.25,2.0
2017-04-28,2,2,0.011058718510247458,-0.004331507862578906,0.015390226372826363,0.5,2.0
2017-05-05,2,2,0.09327802594104118,0.005447381607114273,0.0878306443339269,0.75,2.0
2017-05-12,2,2,0.020202550053332786,-0.002563022455451069,0.022765572508783853,0.5,2.0
2017-05-19,2,2,0.002050225044393594,0.02018707268765754,-0.018136847643263947,0.75,2.0
2017-05-26,2,2,0.011212570034080351,0.017934493507571155,-0.006721923473490803,0.5,2.0
2017-06-02,2,2,0.0429537281853116,-0.00442186211561776,0.04737559030092936,0.5,2.0
2017-06-09,2,2,0.018802207500820615,0.015512182658377721,0.003290024842442894,0.25,2.0
2017-06-16,2,2,-0.011217051173731061,0.010241754659308749,-0.021458805833039808,0.5,2.0
2017-06-23,2,2,-0.01390034432056303,-0.02033438778401427,0.00643404346345124,0.25,2.0
2017-06-30,2,2,0.05122475921858492,-0.005706287862953503,0.05693104708153843,0.5,2.0
2017-07-07,2,2,0.05104416400660556,0.020129648336308315,0.030914515670297245,0.25,2.0
2017-07-14,2,2,0.0020188632065513403,0.005840335868778224,-0.003821472662226884,0.25,2.0
2017-07-21,2,2,0.003733447867512485,0.012771644754348058,-0.009038196886835574,0.75,2.0
2017-07-28,2,2,0.06589073834972195,0.0022244443967910825,0.06366629395293087,0.75,2.0
2017-08-04,2,2,0.0054682062466135314,0.003919846562606464,0.0015483596840070672,0.5,2.0
2017-08-11,2,2,-0.032851354811097834,-0.0017560771959343369,-0.031095277615163498,0.25,2.0
2017-08-18,2,2,0.008446461645316344,-0.006070080910165247,0.014516542555481592,0.25,2.0
2017-08-25,2,2,0.01647177152248973,0.0013858048602244134,0.015085966662265318,0.25,2.0
2017-09-01,2,2,0.018433527746092984,0.018005129550527257,0.0004283981955657268,0.5,2.0
2017-09-08,2,2,0.009510244323227623,0.0030935132689276917,0.006416731054299931,0.25,2.0
2017-09-15,2,2,-0.013082700369955524,-0.04860195968788292,0.03551925931792739,0.5,2.0
2017-09-22,2,2,0.013065881608015046,-0.0049660561608742375,0.018031937768889283,0.5,2.0
2017-09-29,2,2,0.02863158735804694,0.015064447763853853,0.013567139594193086,0.75,2.0
2017-10-06,2,2,0.014781458492445092,0.02357624088913974,-0.008794782396694647,0.5,2.0
2017-10-13,2,2,-0.003127199807852768,0.017649080588901692,-0.02077628039675446,0.75,2.0
2017-10-20,2,2,0.03005521126569465,-0.0009984769352300027,0.03105368820092465,0.25,2.0
2017-10-27,2,2,0.03303498204323031,0.0018966074882469305,0.031138374554983382,0.25,2.0
2017-11-03,2,2,0.010919384830731314,0.024097769597399087,-0.013178384766667772,0.25,2.0
2017-11-10,2,2,-0.0023889076977720077,-0.01899884971621943,0.01660994201844742,0.5,2.0
2017-11-17,2,2,0.015087069544101793,0.004597266188777418,0.010489803355324375,0.5,2.0
2017-11-24,2,2,-0.014860424591185,0.05659766725329751,-0.07145809184448251,0.25,2.0
2017-12-01,2,2,0.025559154968175856,-0.016486656833671832,0.04204581180184769,0.25,2.0
2017-12-08,2,2,0.013307945435607899,0.008122635137460185,0.005185310298147713,0.5,2.0
2017-12-15,2,2,0.009450240651063365,-0.007810161683184274,0.017260402334247638,0.0,2.0
2017-12-22,2,2,0.034332114812007854,0.004945770025190554,0.0293863447868173,0.5,2.0
2017-12-29,2,2,0.04496177807381482,0.016804231908822388,0.028157546164992435,0.5,2.0
2018-01-05,2,2,0.004268196109937344,0.004467530485792779,-0.0001993343758554351,0.25,2.0
2018-01-12,2,2,0.03166117324126294,0.01787594535647061,0.01378522788479233,0.0,2.0
2018-01-19,2,2,-0.015330137432435456,0.002815489984622715,-0.01814562741705817,0.0,2.0
2018-01-26,2,2,-0.0896441334161418,-0.07366479588650379,-0.01597933752963801,0.0,2.0
2018-02-02,2,2,0.054003303669557495,-0.024253522603740165,0.07825682627329766,0.0,2.0
2018-02-09,2,2,0.06890419287899749,0.01125815330646779,0.0576460395725297,0.25,2.0
2018-02-16,2,2,0.0049480941706865345,0.004966207810478895,-1.811363979236074e-05,0.25,2.0
2018-02-23,2,2,-0.038394700391024765,-0.016018029728353974,-0.02237667066267079,0.5,2.0
2018-03-02,2,2,0.017181511079128974,0.002521197033638253,0.014660314045490721,0.0,2.0
2018-03-09,2,2,-0.021487323570529987,-0.01909499276137075,-0.0023923308091592377,0.25,2.0
2018-03-16,2,2,0.0088986920075529,-0.016795915162471114,0.025694607170024017,0.0,2.0
2018-03-23,2,2,-0.04476518496582582,0.015360210654514265,-0.06012539562034008,0.5,2.0
2018-03-29,2,2,0.003981417096403657,0.031134738505419323,-0.027153321409015666,0.25,2.0
2018-04-06,2,2,0.05441382601938878,0.018747100077232542,0.03566672594215624,0.25,2.0
2018-04-13,2,2,-0.015997485060632578,-0.004657975623574296,-0.011339509437058281,0.5,2.0
2018-04-20,2,2,0.0017792598009302714,-0.01976434351437779,0.021543603315308062,0.25,2.0
2018-04-27,2,2,0.11488257771137805,-0.014490615211814327,0.12937319292319238,0.0,2.0
2018-05-04,2,2,0.021954370222818043,0.004941999325267749,0.017012370897550293,0.25,2.0
2018-05-11,2,2,-0.015381021744079158,0.007457193519418463,-0.02283821526349762,0.5,2.0
2018-05-18,2,2,0.008623986860369687,-0.01617664141496512,0.02480062827533481,0.25,2.0
2018-05-25,2,2,0.04526886576323694,0.013407592966459478,0.03186127279677746,0.25,2.0
2018-06-01,2,2,-0.008029946401486203,0.018528555427371512,-0.026558501828857717,0.25,2.0
2018-06-08,2,2,0.004924243540567187,-0.0071404522859006715,0.01206469582646786,0.5,2.0
2018-06-15,2,2,-0.058709088032266155,0.0048584856020046675,-0.06356757363427082,0.25,2.0
2018-06-22,2,2,0.022300810213106016,-0.0015441290241210424,0.02384493923722706,0.0,2.0
2018-06-29,2,2,0.029531784774007707,0.025998061097277904,0.003533723676729803,0.5,2.0
2018-07-06,2,2,0.01266031352850429,-0.001785915787236708,0.014446229315740997,0.5,2.0
2018-07-13,2,2,0.004080275060115008,0.009933334355226465,-0.005853059295111457,0.25,2.0
2018-07-20,2,2,-0.012847040043743024,0.033833246951258195,-0.04668028699500122,0.0,2.0
2018-07-27,2,2,0.019970901174444274,0.005447117577032018,0.014523783597412257,0.25,2.0
2018-08-03,2,2,0.004409237084354384,-0.016170364052235292,0.020579601136589677,0.25,2.0
2018-08-10,2,2,-0.004787639319856742,0.012903970992048954,-0.017691610311905696,0.5,2.0
2018-08-17,2,2,0.06261991553096899,-0.015806583492613595,0.07842649902358259,0.5,2.0
2018-08-24,2,2,0.031923591035379326,-0.012909585583586758,0.04483317661896608,0.75,2.0
2018-08-31,2,2,-0.01565511472003176,0.029592673698386363,-0.045247788418418124,0.25,2.0
2018-09-07,2,2,-0.011381294301683604,0.016866529013706624,-0.028247823315390226,0.0,2.0
2018-09-14,2,2,-0.008100839508949586,0.013666836996816674,-0.021767676505766262,0.0,2.0
2018-09-21,2,2,0.0591540985959569,-0.0024512899189395704,0.06160538851489647,0.25,2.0
2018-09-28,2,2,-0.01470112824287599,0.0046551044796301205,-0.01935623272250611,0.25,2.0
2018-10-05,2,2,-0.06549675633683036,-0.04692740350306763,-0.01856935283376273,0.25,2.0
2018-10-12,2,2,0.005127554988154473,0.02940389980926849,-0.024276344821114015,0.5,2.0
2018-10-19,2,2,-0.09638266159347045,0.0018283644222995793,-0.09821102601577003,0.25,2.0
2018-10-26,2,2,0.07785524191349541,0.0410975072611042,0.03675773465239121,0.25,2.0
2018-11-02,2,2,-0.04175379561401029,0.008267648707179841,-0.05002144432119013,0.25,2.0
2018-11-09,2,2,-0.11148256401682585,0.013631550143006599,-0.12511411415983245,0.5,2.0
2018-11-16,2,2,-0.025083520521292948,-0.023465269486118948,-0.0016182510351740002,0.0,2.0
2018-11-23,2,2,0.07464072215406062,0.029357419187682456,0.04528330296637816,0.0,2.0
2018-11-30,2,2,-0.1007547842861755,-0.025111779302992552,-0.07564300498318295,0.25,2.0
2018-12-07,2,2,-0.03960338169315063,-0.06528989786274629,0.025686516169595663,0.25,2.0
2018-12-14,2,2,-0.10748190733919333,-0.07634448304635455,-0.031137424292838778,0.25,2.0
2018-12-21,2,2,0.07413847273032174,0.026573886706500106,0.04756458602382164,0.25,2.0
2018-12-28,2,2,-0.004529444795791239,0.01100063871427267,-0.01553008351006391,0.25,2.0
2019-01-04,2,2,0.031323221976262396,0.0032623403303562756,0.02806088164590612,0.25,2.0
2019-01-11,2,2,0.005546072713706856,0.009436026466642279,-0.003889953752935423,0.25,2.0
2019-01-18,2,2,-0.054783125290975905,0.001968811903182309,-0.05675193719415821,0.0,2.0
2019-01-25,2,2,0.0887553606877107,0.0036788026333614953,0.0850765580543492,0.25,2.0
2019-02-01,2,2,-0.00854039017171959,0.00035305114385197293,-0.008893441315571564,0.5,2.0
2019-02-08,2,2,0.02852056055708775,-0.029409262220173937,0.05792982277726169,0.5,2.0
2019-02-15,2,2,0.014571273401063779,-0.01567432182900761,0.03024559523007139,0.25,2.0
2019-02-22,2,2,0.0027741164350821735,0.019257881199926413,-0.01648376476484424,0.25,2.0
2019-03-01,2,2,0.021220199829911645,-0.0022253768994230424,0.023445576729334686,0.0,2.0
2019-03-08,2,2,0.050225476569363145,0.008764770399955244,0.041460706169407904,0.25,2.0
2019-03-15,2,2,0.011450186528381968,-0.03396062784174432,0.045410814370126285,0.25,2.0
2019-03-22,2,2,0.025201367787960657,0.01951519899731543,0.005686168790645228,0.5,2.0
2019-03-29,2,2,0.04832924719868703,-0.005541829700052709,0.05387107689873974,0.0,2.0
2019-04-05,2,2,-0.015632023252616735,-0.0025493431153437336,-0.013082680137273001,0.25,2.0
